Grata Link,Company Id,Domain,Name,Description,LinkedIn,Revenue Estimate,Employee Estimate,Employees on Professional Networks,Employee Growth (Monthly),Employee Growth (Quarterly),Employee Growth (6 months),Employee Growth (Annual),Headquarters,Mailing Address,Year Founded,Ownership,Owner,Investors,Ultimate Owner,Funding Stage,Last Funding Amount,Last Funding Date,Total Funding Amount,Total Funding Rounds,Business Model,NAICS 2,NAICS 3,NAICS 4,NAICS 5,NAICS 6,Grata Industries,Primary Email,Primary Phone,Notes,Executive First Name,Executive Last Name,Executive Title,Executive Email,Executive Email Deliverability,Executive Linkedin,Key People,Status,Priority,Owner.1,Last Touch Date,PFL Status,Last Pipeline Decline Date,Rank
,,perfectserve.com,PerfectServe,"PerfectServe accelerates speed to care by optimizing provider schedules, streamlining clinical communication, and engaging patients and their families in the care experience. Our cloud-based software simplifies complex clinical workflows and schedules with secure and timely communication by dynamically routing messages to the right person at the right time. We drive more efficient care collaboration in all settings to improve patient outcomes and bring joy back to caregivers. PerfectServe has more than 20 years of experience and is a trusted partner to more than 500 hospitals and 30,000 medical practices. See our open positions at perfectserve.com/careers.",,,311.0,,,,,-0.64%,"Knoxville, TN",,1997.0,,,,,,21000000.0,2015-09-30,49900000.0,5.0,Software,51 Information,513 Publishing Industries,5132 Software Publishers,51321 Software Publishers,513210 Software Publishers,Healthcare Software,sales@perfectserve.com,1-865-212-5360,,Guillaume,Castel,CEO,guillaume.castel@perfectserve.com,Deliverable,https://www.linkedin.com/in/guillaume-castel-8146191/,Guillaume Castel (CEO),,,,,,,1.0
,,rhapsody.health,Rhapsody,"Rhapsody partners with healthcare organizations around the globe delivering its adaptable Interoperability Suite to reliably connect, classify, and clean data. Rhapsody health solutions power the applications and workflows that improve clinical, operational, and financial outcomes today while helping teams respond to and prepare for changes on the horizon. Rhapsody is committed to empowering people throughout the healthcare ecosystem, from specialty clinics to large care networks, from public health to health technology, and everything in between. Rhapsody health solutions include: • Corepoint Integration Engine • Rhapsody Integration Engine • Rhapsody API Gateway • Rhapsody EMPI (formerly known as NextGate and Match Metrix) • Rhapsody Provider Registry (formerly known as NextGate) • Rhapsody Semantic (formerly known as HealthTerm by CareCom)",,,311.0,,,,,13.55%,"Boston, MA",,2018.0,,Sidney Kanell,,,,9750000.0,2023-11-29,78210000.0,7.0,Software,51 Information,513 Publishing Industries,5132 Software Publishers,51321 Software Publishers,513210 Software Publishers,Healthcare Software,,1-857-277-5678,,,,,,,,,,,,2024-07-13T22:45:26.000+0000,,2023-04-11,1.0
,,samba.tv,Samba TV,"Television remains a vibrant cultural influence and an essential source of entertainment and information worldwide. Tremendous growth in content choices, and viewing platforms that allow us to watch anything, anytime, on any screen, has actually made it harder for viewers to discover and keep up with all the great programming available. It’s also more competitive for content providers to keep your attention, and for marketers to make strong, measurable connections with their target consumers. Technology that improves the viewing experience, enables content discovery, and addresses audience fragmentation across screens will strengthen television’s business model and relevance to consumers. Data is at the center of any solution to make TV better.",,,310.0,,,,,-15.99%,"San Francisco, CA",,2008.0,,,,,,,2021-02-19,53000000.0,8.0,Software,51 Information,513 Publishing Industries,5132 Software Publishers,51321 Software Publishers,513210 Software Publishers,Marketing Software,info@samba.tv,,,Ashwin,Navin,Co-founder and CEO,ashwin@samba.tv,Deliverable,https://www.linkedin.com/in/ashwinnavin/,"Ashwin Navin (Co-founder and CEO), Alvir Navin (Co-Founder, Chief Operation Officer)",,,,,,,1.0
,,jugnoo.in,Jugnoo,"Founded in November 2014, Jugnoo is India's largest technology driven on-demand auto rickshaw aggregator, which connects riders with safe, reliable, convenient auto rickshaw just in few clicks across 40+ cities in India. Jugnoo comes at a time when people need it the most. Started by a small group of individuals with a vision to embark on the hyperlocal marketplace, Jugnoo has grown to more than a 200 team strength. With a fleet of 15,000+ auto rickshaws, Jugnoo aims to achieve optimum utilisation of the available resources while making transportation easy, efficient, cheaper and convenient. Jugnoo raised $16 million in venture funding in three rounds from 7 investors including Paytm, Snow Leopard ventures, Kunal Bahl among others.",,,309.0,,,,,1.98%,"Andhra Pradesh, India",,2014.0,,Kapil Desai,,,,4500000.0,2016-04-18,26000000.0,7.0,Software,51 Information,513 Publishing Industries,5132 Software Publishers,51321 Software Publishers,513210 Software Publishers,"Transportation, Supply Chain & Logistics Management Software",support@jugnoo.in,1-206-456-6758,,Samar,Singla,"Co-Founder, Chief Executive Officer & Board Member",samar@jugnoo.in,Deliverable,https://www.linkedin.com/in/samarsingla/,"Samar Singla (Co-Founder, Chief Executive Officer & Board Member)",,,,2024-06-22T12:15:05.000+0000,,,1.0
,,nivoda.net,Nivoda,"Nivoda provides jewellery businesses with a simple solution to strengthen profits, increase efficiency and accelerate growth with its B2B jewelry marketplace. Designed to save you time and money whilst giving you access to the world’s diamond & gemstone supply at the best prices with zero inventory risk, Nivoda is trusted by thousands of retailers all over the globe. Not only can Nivoda help you source diamonds with the most competitive prices from top suppliers worldwide but it also solves the logistical inconvenience and additional expense that most businesses face when purchasing diamonds internationally. Leave it to us to tend to the entire quality control, invoice and delivery process. - Over 1.6 million natural, lab-grown and melee diamonds - No membership fees - Competitive pricing - Fulfilment and returns - Consolidated shipping and invoicing",,,309.0,,,,,80.36%,"London, UK",,2017.0,,,,,,30000000.0,2024-05-06,52100000.0,4.0,Software,51 Information,513 Publishing Industries,5132 Software Publishers,51321 Software Publishers,513210 Software Publishers,Retail and E-Commerce Software,,1-212-933-1934,,David,Sutton,"Co-Founder, Chief Executive Officer & Board Member",,Unknown,https://www.linkedin.com/in/david-sutton-0222a59/,"David Sutton (Co-Founder, Chief Executive Officer & Board Member), Andre Woons (Co-Founder & Chief Technology Officer)",,,,,,,1.0
,,revinate.com,Revinate,"True to the industry we serve, we love to travel, work hard, help others, and make the most of every day. We’re a global team of mountain bikers, surfers, parents, golfers, Star Wars fans, hikers, chefs, and football fans (both kinds!) who are connected by a spirit. You might find us in California, Oregon, London, Singapore, Amsterdam, or Barcelona — or wherever the world takes us — working across time zones and countries to delight our customers as they delight their guests. Life on the inside is fast, fun, contemplative, energizing — a few of the words Revinators have used to describe the environment here.",,,308.0,,,,,6.99%,"Palo Alto, CA",,2009.0,,Briehan Burke,,,,8000000.0,2020-05-22,53040000.0,6.0,Software,51 Information,513 Publishing Industries,5132 Software Publishers,51321 Software Publishers,513210 Software Publishers,Hospitality and Travel Software,info@revinate.com,1-415-671-4703,,Marc,Heyneker,Co-Founder & CEO,marc@revinate.com,Potentially Deliverable,https://www.linkedin.com/in/mheyneker/,"Marc Heyneker (Co-Founder & CEO), Dan Hang (President, COO)",,,,2024-06-22T12:14:33.000+0000,,,1.0
,,glassbox.com,Glassbox,"Glassbox is the premier AI-powered customer intelligence solution for the world's smartest digital brands. Our platform captures infinite interactions across your digital channels and surfaces the insights you need to convert your customers into superfans. Ready to get serious about customer insights? Teams use Glassbox to: ☑ Design digital experiences that consistently translate into actual revenue ☑ Dive past surface-level satisfaction scores to learn how customers are really feeling ☑ Find and fix technical issues in half the time ☑ Put customer-centricity into practice Top companies across industries trust Glassbox, including Marriott, L'Oreal, major banks and more. Recognized by G2 as a leader in customer experience, we empower businesses to optimize customer journeys through deep intelligence.",,,306.0,,,,,-4.33%,"London, UK",,2010.0,,Grady Kidder,,,,,,,8.0,Software,51 Information,513 Publishing Industries,5132 Software Publishers,51321 Software Publishers,513210 Software Publishers,Marketing Software,support@glassbox.com,441603618382,,Yaron,Morgenstern,CEO & Director,yaron.morgenstern@glassbox.com,Deliverable,,"Yaron Morgenstern (CEO & Director), Yaron Gueta (CTO, VP R&D, Co-Founder, CTO & Director)",,,,2024-06-22T12:15:24.000+0000,,,1.0
,,lodgify.com,Lodgify,"Lodgify is a constantly growing tech start-up, focused on building vacation rental software that enables vacation rental owners to independently manage and market their business online. We do so by providing them with easy-to-build websites, including a booking and reservation system, various synchronisation options, and payment collection options. We are +350 Lodgifiers strong, and you can find us working in Barcelona and all around the world! We are working in a hybrid mode and provide our team members with an option to work from home and spend additional time with their family, friends and pets. With more than 60 nationalities, we celebrate diversity daily!",,,306.0,,,,,38.29%,"Barcelona, Spain",,2012.0,,,,,,29610000.0,2022-11-02,36910000.0,5.0,Software,51 Information,513 Publishing Industries,5132 Software Publishers,51321 Software Publishers,513210 Software Publishers,Hospitality and Travel Software,logcabins@snowshoecountrylodge.com,34932203414,,Dennis,Klett,Co-Founder & Chief Executive Officer,dennis@lodgify.com,Deliverable,,"Dennis Klett (Co-Founder & Chief Executive Officer), Marco De Gregorio (Co-Founder & CTO)",,,,,,,1.0
,,frontify.com,Frontify,"All your brand assets in one place: Frontify is a cloud-based,brand-building platform that combines DAM, brand guidelines, and templates into a collaborative single source of brand truth.",,,303.0,,,,,-2.57%,"St. Gallen, Switzerland",,2013.0,,,,,,50000000.0,2021-09-27,80600000.0,3.0,Software,51 Information,513 Publishing Industries,5132 Software Publishers,51321 Software Publishers,513210 Software Publishers,Marketing Software,,,,Roger,Dudler,"Co-Founder, Chief Executive Officer, Chief Technology& Board Member",roger@frontify.com,Deliverable,https://www.linkedin.com/in/rogerdudler/,"Roger Dudler (Co-Founder, Chief Executive Officer, Chief Technology& Board Member), Fabian Keller (Founder and Developer Findmind, Full Stack Developer)",,,,,,,1.0
,,yalo.ai,Yalo,"Yalo enables customer-centric enterprises to drive revenue through Conversational Commerce. We do this through our proprietary Commerce Engine, purpose-built to grow presence and reach through customer conversations on messaging apps. With a focus on generating real results for our customers, a presence across emerging markets, and the unique ability to handle the complexity and scale of enterprise brands, Yalo is the choice of leading global companies like Nestle, Coca Cola, Unilever, Pepsi, ICICI Bank, Coppel, and more. To learn more, visit us at www.yalo.com",,,301.0,,,,,-0.66%,"San Francisco, CA",,2015.0,,Kapil Desai,,,,20000000.0,2023-10-09,93000000.0,4.0,Software,51 Information,513 Publishing Industries,5132 Software Publishers,51321 Software Publishers,513210 Software Publishers,Marketing Software,,,,Javier,Mata,Founder and CEO,javier@yalo.com,Deliverable,https://www.linkedin.com/in/javier-mata-86765427,Javier Mata (Founder and CEO),,,,2024-07-10T03:47:05.000+0000,,,1.0
